t,robot_id,x,y,gx,gy,t_s
1763663667.8480873,0,236.299903949961,243.84709969861757,11,12,1763663667.8480873
1763663667.8480873,1,451.4096969244745,385.7899710610709,22,19,1763663667.8480873
1763663667.8480873,2,393.0988839281011,338.3599623256088,19,16,1763663667.8480873
1763663667.8480873,3,366.92738147507066,323.5933242454513,18,16,1763663667.8480873
1763663667.8480873,4,109.47268288980008,242.8193783825086,5,12,1763663667.8480873
1763663667.864164,0,237.1475181383325,244.37771272867928,11,12,1763663667.864164
1763663667.864164,1,450.8345721639524,386.6080367734892,22,19,1763663667.864164
1763663667.864164,2,392.2421559330264,337.8441938286498,19,16,1763663667.864164
1763663667.864164,3,367.5643466797514,324.3642167982925,18,16,1763663667.864164
1763663667.864164,4,109.40602001184487,241.82160282623215,5,12,1763663667.864164
1763663667.880276,0,238.05897758609612,244.78910265938052,11,12,1763663667.880276
1763663667.880276,1,450.2504819117762,387.4197254929579,22,19,1763663667.880276
1763663667.880276,2,391.3241110590821,337.44771733574714,19,16,1763663667.880276
1763663667.880276,3,368.2452161860617,325.0966215466228,18,16,1763663667.880276
1763663667.880276,4,109.44058164347857,240.82220025788507,5,12,1763663667.880276
1763663667.8959494,0,239.0070292179153,245.1072191528308,11,12,1763663667.8959494
1763663667.8959494,1,449.64422451792666,388.2149939837224,22,19,1763663667.8959494
1763663667.8959494,2,390.3710707016653,337.1448740146469,19,16,1763663667.8959494
1763663667.8959494,3,368.9116728899446,325.8421652823281,18,16,1763663667.8959494
1763663667.8959494,4,109.34900670385552,239.82640207028223,5,11,1763663667.8959494
1763663667.9120724,0,239.91118011755952,245.53443239077237,11,12,1763663667.9120724
1763663667.9120724,1,449.0971313035955,389.0520656741007,22,19,1763663667.9120724
1763663667.9120724,2,389.41480551660834,336.8523729106353,19,16,1763663667.9120724
1763663667.9120724,3,369.6744984504752,326.48876961590565,18,16,1763663667.9120724
1763663667.9120724,4,109.2474049838888,238.83157691453889,5,11,1763663667.9120724
1763663667.9283533,0,240.7638659684632,246.056856394498,12,12,1763663667.9283533
1763663667.9283533,1,448.62314590397705,389.9325983770416,22,19,1763663667.9283533
1763663667.9283533,2,388.4354812961864,336.65007592278096,19,16,1763663667.9283533
1763663667.9283533,3,370.3544442879166,327.2220319551446,18,16,1763663667.9283533
1763663667.9283533,4,109.12977442923436,237.83851948789544,5,11,1763663667.9283533
1763663667.9445932,0,241.57324817900573,246.64413864117097,12,12,1763663667.9445932
1763663667.9445932,1,448.02549414298073,390.7343541831185,22,19,1763663667.9445932
1763663667.9445932,2,387.4786339697178,336.3594848117159,19,16,1763663667.9445932
1763663667.9445932,3,371.1285738725576,327.85505911584426,18,16,1763663667.9445932
1763663667.9445932,4,108.87428559107236,236.8717074826045,5,11,1763663667.9445932
1763663667.961047,0,242.3863965458446,247.2261951105168,12,12,1763663667.961047
1763663667.961047,1,447.3933774277281,391.5092273716457,22,19,1763663667.961047
1763663667.961047,2,386.574569969713,335.93208770843216,19,16,1763663667.961047
1763663667.961047,3,371.9652915642892,328.4026935781852,18,16,1763663667.961047
1763663667.961047,4,108.5970031242704,235.910919038875,5,11,1763663667.961047
1763663667.977123,0,243.1538319408495,247.8673213964337,12,12,1763663667.977123
1763663667.977123,1,446.8775076548228,392.3658943882878,22,19,1763663667.977123
1763663667.977123,2,385.6456301417496,335.5618569749386,19,16,1763663667.977123
1763663667.977123,3,372.7309093161922,329.0459893561684,18,16,1763663667.977123
1763663667.977123,4,108.33611485078627,234.94555003752967,5,11,1763663667.977123
1763663667.9927394,0,243.88116696100332,248.5536039683076,12,12,1763663667.9927394
1763663667.9927394,1,446.4908022838742,393.2880977043085,22,19,1763663667.9927394
1763663667.9927394,2,384.692799173876,335.2583554977411,19,16,1763663667.9927394
1763663667.9927394,3,373.5250246521314,329.6537564441439,18,16,1763663667.9927394
1763663667.9927394,4,108.0661350343382,233.982684055832,5,11,1763663667.9927394
1763663668.0087705,0,244.570677830812,249.27787930298064,12,12,1763663668.0087705
1763663668.0087705,1,446.1204456496031,394.2169873443904,22,19,1763663668.0087705
1763663668.0087705,2,383.7458695379181,334.9369145785278,19,16,1763663668.0087705
1763663668.0087705,3,374.2531719277197,330.3391771507564,18,16,1763663668.0087705
1763663668.0087705,4,107.77659669068308,233.02551764002257,5,11,1763663668.0087705
1763663668.024875,0,245.2999351526585,249.962118850605,12,12,1763663668.024875
1763663668.024875,1,445.6763211776336,395.1129524404727,22,19,1763663668.024875
1763663668.024875,2,382.8560927446478,334.4805186340261,19,16,1763663668.024875
1763663668.024875,3,375.04657992679614,330.9478673404273,18,16,1763663668.024875
1763663668.024875,4,107.60932201328824,232.03960730824667,5,11,1763663668.024875
1763663668.040781,0,246.0722490577788,250.5973599323668,12,12,1763663668.040781
1763663668.040781,1,445.14277846895897,395.9587255649098,22,19,1763663668.040781
1763663668.040781,2,382.04220643471257,333.89949447402927,19,16,1763663668.040781
1763663668.040781,3,375.77360212957694,331.63448129066705,18,16,1763663668.040781
1763663668.040781,4,107.524234885391,231.0432337936116,5,11,1763663668.040781
1763663668.0568705,0,246.7418662703525,251.3400663269973,12,12,1763663668.0568705
1763663668.0568705,1,444.7208976756143,396.8653768739625,22,19,1763663668.0568705
1763663668.0568705,2,381.2487709346895,333.2908401326308,19,16,1763663668.0568705
1763663668.0568705,3,376.43209556621787,332.3870677600517,18,16,1763663668.0568705
1763663668.0568705,4,107.5340725156336,230.04328218426684,5,11,1763663668.0568705
1763663668.072836,0,247.30528645312944,252.16623682855223,12,12,1763663668.072836
1763663668.072836,1,444.3730762565991,397.80293767757695,22,19,1763663668.072836
1763663668.072836,2,380.450035104896,332.68915826136987,19,16,1763663668.072836
1763663668.072836,3,376.9762216913526,333.2260711926704,18,16,1763663668.072836
1763663668.072836,4,107.44180668444972,229.04754777369547,5,11,1763663668.072836
1763663668.0887513,0,247.89094658950197,252.9767935536888,12,12,1763663668.0887513
1763663668.0887513,1,444.0583389653225,398.7521165002863,22,19,1763663668.0887513
1763663668.0887513,2,379.7061903089559,332.02080586962376,18,16,1763663668.0887513
1763663668.0887513,3,377.5789898188936,334.0239875945702,18,16,1763663668.0887513
1763663668.0887513,4,107.3463806039024,228.05211125479968,5,11,1763663668.0887513
1763663668.1051607,0,248.5702454789057,253.71065527012783,12,12,1763663668.1051607
1763663668.1051607,1,443.69740358635465,399.68470732814666,22,19,1763663668.1051607
1763663668.1051607,2,379.04743408482807,331.26844941343234,18,16,1763663668.1051607
1763663668.1051607,3,378.1975549949154,334.80972108820083,18,16,1763663668.1051607
1763663668.1051607,4,107.13118512834257,227.07554026029976,5,11,1763663668.1051607
1763663668.1208718,0,249.17311676725376,254.50849373102423,12,12,1763663668.1208718
1763663668.1208718,1,443.4435410121522,400.6519476258076,22,20,1763663668.1208718
1763663668.1208718,2,378.3101846383064,330.5928287701691,18,16,1763663668.1208718
1763663668.1208718,3,378.8637126428198,335.5555320482561,18,16,1763663668.1208718
1763663668.1208718,4,106.82227898892434,226.12444773218812,5,11,1763663668.1208718
1763663668.13671,0,249.87348793297988,255.2222725694745,12,12,1763663668.13671
1763663668.13671,1,443.1683273900608,401.6133307243773,22,20,1763663668.13671
1763663668.13671,2,377.6623766819023,329.83102508704627,18,16,1763663668.13671
1763663668.13671,3,379.4284130016807,336.38082805860773,18,16,1763663668.13671
1763663668.13671,4,106.53150200170516,225.16765687536324,5,11,1763663668.13671
1763663668.152486,0,250.63276286029077,255.87304256321815,12,12,1763663668.152486
1763663668.152486,1,442.9668226529609,402.5928182643319,22,20,1763663668.152486
1763663668.152486,2,377.0366715593147,329.05096541011915,18,16,1763663668.152486
1763663668.152486,3,379.89021529643935,337.2678109448889,18,16,1763663668.152486
1763663668.152486,4,106.25054939143958,224.20793523301845,5,11,1763663668.152486
1763663668.1689532,0,251.36113727449785,256.5582218921012,12,12,1763663668.1689532
1763663668.1689532,1,442.8581130459909,403.5868918135989,22,20,1763663668.1689532
1763663668.1689532,2,376.3533039395769,328.3208909643988,18,16,1763663668.1689532
1763663668.1689532,3,380.2746739855894,338.19095314213536,19,16,1763663668.1689532
1763663668.1689532,4,105.96993401226112,223.24811493266608,5,11,1763663668.1689532
1763663668.185074,0,252.0687176572389,257.2648547543146,12,12,1763663668.185074
1763663668.185074,1,442.6918822166579,404.5729786816685,22,20,1763663668.185074
1763663668.185074,2,375.6135484891116,327.6480151411544,18,16,1763663668.185074
1763663668.185074,3,380.5225019310344,339.1597572035722,19,16,1763663668.185074
1763663668.185074,4,105.5691650909392,222.3319357625784,5,11,1763663668.185074
1763663668.2008293,0,252.83774807556995,257.9040669379294,12,12,1763663668.2008293
1763663668.2008293,1,442.5951635241109,405.56829043911534,22,20,1763663668.2008293
1763663668.2008293,2,374.942332002815,326.9067537644972,18,16,1763663668.2008293
1763663668.2008293,3,380.6725569058591,340.1484348580837,19,17,1763663668.2008293
1763663668.2008293,4,105.08982458007102,221.4543067551723,5,11,1763663668.2008293
1763663668.2170143,0,253.55738137831108,258.5984212492042,12,12,1763663668.2170143
1763663668.2170143,1,442.4839619024106,406.56208830555056,22,20,1763663668.2170143
1763663668.2170143,2,374.3104077096119,326.13172364401174,18,16,1763663668.2170143
1763663668.2170143,3,380.9426984384028,341.1112554812503,19,17,1763663668.2170143
1763663668.2170143,4,104.71247750875584,220.52823484232215,5,11,1763663668.2170143
1763663668.233049,0,254.35982742100376,259.1951459332644,12,12,1763663668.233049
1763663668.233049,1,442.36920911280026,407.5554823850964,22,20,1763663668.233049
1763663668.233049,2,373.6937211321127,325.3445148628537,18,16,1763663668.233049
1763663668.233049,3,381.09216427507454,342.1000223717093,19,17,1763663668.233049
1763663668.233049,4,104.2601977405467,219.6363587235317,5,10,1763663668.233049
1763663668.2491207,0,255.22162189668288,259.7024035420679,12,12,1763663668.2491207
1763663668.2491207,1,442.3141670870618,408.5539664237282,22,20,1763663668.2491207
1763663668.2491207,2,373.11500541926847,324.52898551101697,18,16,1763663668.2491207
1763663668.2491207,3,381.373850633273,343.05952890926125,19,17,1763663668.2491207
1763663668.2491207,4,103.89624311677966,218.7049420435015,5,10,1763663668.2491207
1763663668.2649708,0,256.024525107624,260.2985129564043,12,13,1763663668.2649708
1763663668.2649708,1,442.15573462029374,409.54133623969074,22,20,1763663668.2649708
1763663668.2649708,2,372.52679168011537,323.72028000400496,18,16,1763663668.2649708
1763663668.2649708,3,381.6661544981229,344.0158544033237,19,17,1763663668.2649708
1763663668.2649708,4,103.50227010300988,217.78582003613727,5,10,1763663668.2649708
1763663668.280906,0,256.8300100291761,260.8911292244497,12,13,1763663668.280906
1763663668.280906,1,441.8956754838909,410.50692893103286,22,20,1763663668.280906
1763663668.280906,2,371.9478702777977,322.9048966524834,18,16,1763663668.280906
1763663668.280906,3,381.9139835884101,344.9846581718999,19,17,1763663668.280906
1763663668.280906,4,103.18271617918084,216.83825194372105,5,10,1763663668.280906
1763663668.2970262,0,257.6137992203034,261.51215619960624,12,13,1763663668.2970262
1763663668.2970262,1,441.6685143366021,411.48078611417753,22,20,1763663668.2970262
1763663668.2970262,2,371.3296818871443,322.11886668253226,18,16,1763663668.2970262
1763663668.2970262,3,382.25301844465713,345.9254319843806,19,17,1763663668.2970262
1763663668.2970262,4,102.85564462895292,215.89325236645576,5,10,1763663668.2970262
1763663668.3131812,0,258.333005167844,262.20695315197594,12,13,1763663668.3131812
1763663668.3131812,1,441.3563809103637,412.43082438931424,22,20,1763663668.3131812
1763663668.3131812,2,370.65445679789815,321.3812549426226,18,16,1763663668.3131812
1763663668.3131812,3,382.61134402104017,346.8590286753076,19,17,1763663668.3131812
1763663668.3131812,4,102.55933741724972,214.9381596817949,5,10,1763663668.3131812
1763663668.3296175,0,259.0071121795578,262.94558684790263,12,13,1763663668.3296175
1763663668.3296175,1,440.9308490399412,413.3357678280189,22,20,1763663668.3296175
1763663668.3296175,2,369.8917552949368,320.73450428171805,18,16,1763663668.3296175
1763663668.3296175,3,382.89302923698426,347.81853554819514,19,17,1763663668.3296175
1763663668.3296175,4,102.32150632053428,213.9668531547731,5,10,1763663668.3296175
1763663668.3460782,0,259.6647941658444,263.6988825434393,12,13,1763663668.3460782
1763663668.3460782,1,440.6285094861016,414.2889681187155,22,20,1763663668.3460782
1763663668.3460782,2,369.0563590991758,320.1848560341015,18,16,1763663668.3460782
1763663668.3460782,3,383.2843608064414,348.7387852983968,19,17,1763663668.3460782
1763663668.3460782,4,102.17413249573146,212.97777229065585,5,10,1763663668.3460782
1763663668.3617053,0,260.2514338411869,264.50873061024816,13,13,1763663668.3617053
1763663668.3617053,1,440.414704175514,415.2658444103536,22,20,1763663668.3617053
1763663668.3617053,2,368.26309757236913,319.57597497010914,18,15,1763663668.3617053
1763663668.3617053,3,383.6871636977311,349.6540720462352,19,17,1763663668.3617053
1763663668.3617053,4,101.9835869438558,211.9960939356635,5,10,1763663668.3617053
1763663668.378107,0,260.7968586710014,265.3468903533889,13,13,1763663668.378107
1763663668.378107,1,440.3457872072414,416.26346680960296,22,20,1763663668.378107
1763663668.378107,2,367.4508942362598,318.9926005270515,18,15,1763663668.378107
1763663668.378107,3,384.1252593546995,350.5530004056418,19,17,1763663668.378107
1763663668.378107,4,101.9055288006422,210.99914512741003,5,10,1763663668.378107
1763663668.394127,0,261.4152780738465,266.1327385844009,13,13,1763663668.394127
1763663668.394127,1,440.2057629499614,417.2536148830612,22,20,1763663668.394127
1763663668.394127,2,366.670598941104,318.3671892604775,18,15,1763663668.394127
1763663668.394127,3,384.6609916458676,351.3973882976676,19,17,1763663668.394127
1763663668.394127,4,101.6983537692178,210.02084123477016,5,10,1763663668.394127
1763663668.4104023,0,262.1080251437807,266.8539192116349,13,13,1763663668.4104023
1763663668.4104023,1,440.0105412558222,418.2343740227777,22,20,1763663668.4104023
1763663668.4104023,2,365.93258262987774,317.69240638846304,18,15,1763663668.4104023
1763663668.4104023,3,385.16730116850766,352.259740121046,19,17,1763663668.4104023
1763663668.4104023,4,101.63049946677914,209.0231459939072,5,10,1763663668.4104023
1763663668.4273286,0,262.8084293779119,267.5676656013358,13,13,1763663668.4273286
1763663668.4273286,1,439.9100196061101,419.2293088939825,21,20,1763663668.4273286
1763663668.4273286,2,365.13109671036574,317.0943927424448,18,15,1763663668.4273286
1763663668.4273286,3,385.7228243754573,353.0912411532404,19,17,1763663668.4273286
1763663668.4273286,4,101.64426589451864,208.0232407556635,5,10,1763663668.4273286
1763663668.442795,0,263.4594263674716,268.32674591301844,13,13,1763663668.442795
1763663668.442795,1,439.853216779918,420.22769431001007,21,21,1763663668.442795
1763663668.442795,2,364.25800567204993,316.6068355265074,18,15,1763663668.442795
1763663668.442795,3,386.3589559233346,353.8628217736523,19,17,1763663668.442795
1763663668.442795,4,101.63599284258616,207.0232749779432,5,10,1763663668.442795
1763663668.4588375,0,264.1679935259047,269.03238929461435,13,13,1763663668.4588375
1763663668.4588375,1,439.7929561196124,421.2258769850849,21,21,1763663668.4588375
1763663668.4588375,2,363.4052722834956,316.0844891203318,18,15,1763663668.4588375
1763663668.4588375,3,386.9874860176563,354.64060703999,19,17,1763663668.4588375
1763663668.4588375,4,101.55720474689215,206.02638359169444,5,10,1763663668.4588375
1763663668.474574,0,264.88737915962287,269.7270002000858,13,13,1763663668.474574
1763663668.474574,1,439.8686840191396,422.22300550500256,21,21,1763663668.474574
